Title,URL,Content
"Nato must switch to a wartime mindset, warns secretary generalMark Rutte urged members to ""turbocharge"" their defence spending to prevent future war with Russia.4 days agoEurope",https://www.bbc.com/news/articles/cly41x7eg71o,"The head of Nato has said it is time to ""shift to a wartime mindset"", as he warned the military alliance's members were not spending enough to prepare for the threat of a future conflict with Russia.Secretary general Mark Rutte said Moscow was ""preparing for long-term confrontation with Ukraine and with us"", describing the current security situation as the worst in his lifetime.""We are not ready for what is coming our way in four to five years,"" he said in his first major speech since becoming secretary general in October, urging members to ""turbocharge"" their defence spending.His comments come weeks before president-elect Donald Trump takes office, havingpreviously suggestedthe US would not protect Nato allies that were failing to spend enough on defence. Nato members have pledged to spend at least 2% of the value of their economies - measured by GDP - on defence per year by 2024.But speaking at an event in Brussels, the former Dutch prime minister said ""a lot more"" would be needed as danger ""[moves] towards us at full speed"".He said European members had spent upwards of 3% of GDP on defence during the Cold War.""If we don't spend more together now to prevent war, we will pay a much, much, much higher price later to fight it,"" he said.He added that Russia's economy was ""on a war footing"", with its defence spend by 2025 set to be ""a third of Russia's state budget – and the highest level since the Cold War"".Russia has significantly increased its defence spending since launching its full-scale invasion of Ukraine, with record levels approved for 2025.Rutte spoke ata critical juncture in the war in Ukraine,with Russian forces grinding forward in the east of the country. By November, Moscow had seized six times as much Ukrainian territory in 2024compared with the whole of 2023.While the average defence spend for Nato members in Europe and Canada is estimated at 2%, not all meet the target.Trump said in February that he would""encourage"" Russia to attack any Nato member that fails to pay its billsas part of the Western military alliance.Nato's 32 members in Europe and North America agree that if one member is attacked, the others should help defend them. Speaking to the BBC following his speech on Thursday, Rutte said: ""Donald Trump was completely right when in his first term he forced us to spend more, he was successful, we are considerably spending more than before he became president, so in that sense he was totally right.""This is why some in Nato call Rutte ""The Trump Whisperer"". And that, they say, is a very big reason he was chosen as Nato secretary general.Back in 2018, then President Trump famously threatened the US would ""go our own way"" if other Nato members - essentially in Europe - did not spend more on their own militaries. Then Dutch Prime Minister Rutte was credited with reasoning with the US president, assuring him that spending had already gone up and that he, President Trump, was the reason for it.And now Trump is poised to return to the White House and Rutte wants to keep the US committed to Nato and European defence. So Rutte's messaging to Trump is once again to flatter him.As a former prime minister, Rutte well knows that Europe's leaders hesitate to spend much more on defence because voters across the continent have other priorities - rising living costs, health, migration.That, he told the BBC, is why he aimed his speech today as his ""plea"" to ""people"".""I'm really pleading directly to the one billion people living in Nato territory, and particularly in Canada and Europe, to ask them to help me,"" Rutte said.""Call up your politicians, tell them that you agree that yes it is difficult, it will mean somewhat less spending on some other items, but that you want them, your politicians, to prioritise defence, because this is long-term crucial…""My plea here is if you have children, grandchildren, if you think our way of life should be preserved, the democracy, our values, then we have to prioritise defence.""And if we don't, in four or five years we are in real difficulty."""
Russia launches huge attack on Ukraine's energy infrastructureThe Kremlin says the strikes were in response to Kyiv using US-made missiles to attack its territory.3 days agoEurope,https://www.bbc.com/news/articles/cn0xw05k7z1o,"Russia has launched a huge attack on Ukraine's energy infrastructure, which authorities said was the 12th large-scale attack on energy facilities this year.Ninety-three missiles and more than 200 drones were used - but 81 of the missiles were shot down, according to Ukrainian President Volodymyr Zelensky.The strikes targeted sites in western Ukraine, damaging energy facilities in several regions, some seriously. Authorities in Ivano-Frankivsk said it was the worst attack on the region so far.Moscow said the attack was in response to a Ukrainian strike on a military airbase in south-west Russia using US-made missiles. In an interview with Time magazine on Thursday,to mark being named Person of the Year, US President-elect Donald Trump said he disagreed ""very vehemently"" with American-made missiles targeting sites in Russia and branded it ""crazy"".""We're just escalating this war and making it worse,"" he said.On Friday, the Kremlin said that Trump's comments were ""fully aligned"" with Moscow's position.""That impresses us,"" spokesman Dmitry Peskov told reporters. ""It is obvious that Trump understands exactly what is escalating the situation.""Trump also told Time he wanted to reach an agreement to end the war, and the only way to do that was ""not to abandon"". Last month, US President Joe Biden allowed Ukraine to use US-made ATACMS missiles to strike targets inside Russia.The first attacks using the long-range missiles occurred the following day, with Russian authoritiesstating at the time that the Bryansk region, which borders Ukraine, had been hit.Kyiv had been using ATACMS missilessince October 2023, but only on Russian-held targets within Ukrainian territory. Russia's attacks came on the coldest day of the Ukrainian winter so far, with temperatures around -6C.Along with the damage caused in the Ivano-Frankivsk region, energy and infrastructure facilities were damaged in the Lviv and Ternopil regions.No critical or residential infrastructure was hit in the Kyiv region, according to Ruslan Kravchenko, the area's governor.Five out of the country's nine operating nuclear reactor units have been operating with reduced power.As a result of the attack, the Ukrenergo National Power Company had to increase power supply restrictions on Friday, with rolling blackouts being introduced in all regions.Ukrenergo added that during the day on Friday, electricity would be imported from Poland, Romania, Slovakia, Hungary and Moldova.Russia launched a full-scale invasion of Ukraine in February 2022.In total, Russia has captured and retaken about 2,350 sq km of territory (907 sq miles) in eastern Ukraine and in Russia's western Kursk region."
The woman helping amputees rebuild their lives in war-torn UkraineOlga Rudnieva is supporting Ukrainian soldiers who have lost limbs in the front line to return from injury even stronger.6 days agoEurope,https://www.bbc.com/news/articles/c0q0wvyqzwdo,"Serhiy Petchenko lost both hands while defending Ukraine from Russian invaders in June 2023.After surviving the bitter months-long battle for the city of Bakhmut, his injury came in a railway incident further from the front line.It left the 42-year-old feeling helpless and in despair. After the amputations, his wife, Anna, had to remain by his side 24/7 for six months.""What helped us survive is our love,"" says Serhiy.But it's hard to believe he went through such an ordeal when you see him now, standing on the doorstep of a brand-new café, which he is about to open in Lviv, in the west of Ukraine.He smiles widely, his arms - and hands - by his side.Serhiy received two prosthetic hands and full rehabilitation at the Superhumans Center, a private clinic for people with war injuries, located outside the city.At the same time, the couple received the training they needed to open a family business.Serhiy says the centre gave him a chance to return normal life, while learning to live with a new disability. At least 50,000 Ukrainians have lost limbs in nearly three years of war according to the Ukrainian Health Ministry - both soldiers and civilians.""Some people have double, triple, quadruple amputations. All these people will need prosthetics, or some will use wheelchairs,"" says Olga Rudnieva, CEO and co-founder of the Superhumans Center.Many amputations are the result of delays in evacuation from the battlefield. The barrage of incoming fire can be so intense that it may take many hours to get a wounded soldier to hospital.With more than one million people on the front line, Rudnieva says, Ukraine will become ""the country of people with disabilities"".""We want to normalise disability. OK, that's how the country is going to look,"" she says, describing the thinking behind her centre.""Most of the people here at the centre shouldn't be alive. The fact that they are is a miracle in itself."" Rudnieva co-founded the centre amid the Russian missile attacks that have rained down on the country since February 2022. Some people called her ""crazy"" but she went ahead anyway.""If I have an opinion, I'm sharing my opinion. If I know what to do, I just go and do it,"" she says.Her partners and team raised funds all over the world for high-quality prosthetics and reconstructive surgery. Her passionate presentation, explaining how injuries can be empowering, turned some celebrities into Superhumans supporters, including British adventurer Bear Grylls, Virgin boss Richard Branson, singer Sting and actress Trudie Styler.""We truly believe that you can be empowered by trauma. The trauma can ruin you or it can build your superpower,"" she says.The Superhumans Center supplements Ukraine's military hospitals and clinics, which are overloaded with the constant flow of wounded soldiers from the 3,200km long front line.Since it opened in April 2023, more than 1,000 patients have received treatment here - both military and civilian, adults and children. Almost 800 of them have received prosthetic limbs.""It's the global headquarters of resilience,"" says 47-year-old Rudnieva. walking energetically between patients' wheelchairs. BBC 100 Womennames 100 inspiring and influential women around the world every year - Olga Rudnieva is on the 2024 list.Meet this year's 100 Women here They are waiting for modern prosthetics or are already practising to use their new limbs.She asks some of the young men around, with double and triple amputations, to show her what they have learnt so far.Ukrainian soldiers use callsigns instead of names, and Rudnieva has one too - ""Mum"".""They learned to walk with their mothers, and I was the second person they learned how to walk with,"" she says proudly.At the start of the war, Ukraine was not ready to support so many people with disabilities.""Ukrainian soldiers are less afraid to be killed than to be wounded, because a severe injury means you are going to be disabled for the rest of your life – and the infrastructure is not right, and society is not ready, and the healthcare system is not right,"" says Rudnieva.A few times a day she visits the rehabilitation room where the ""superhumans"", as she calls them, are learning to walk again.Among the battle-hardened men is gentle Olena, a bakery manager from the city of Kostiantynivka in eastern Ukraine. She lost her leg in a Russian rocket strike on the way to her mum's birthday party. ""The first thing I'll do when I have my artificial leg, if the weather is fine, is just go for a walk. Without any rush, without an aim. I'll just take a walk to recall how it feels,"" she says.At present she uses a leg that belongs to the rehabilitation room, but soon she will have one of her own.Rudnieva remembers Olena's story in detail, and the stories of her other patients.She knows about their wives and husbands, parents and pre-war jobs. ""Younger guys bring me their girlfriends and ask my opinion,"" she says, with a smile.Couples have even come came to her before taking a decision on whether to divorce or not.A severe war injury is a challenge not just for the survivor, but for his or her entire family, and it tests relationships.Showing the newly equipped children's room, Rudnieva smiles.""We are waiting today for Nazarchyk, Serhiy and Anna's son. He is so active. He will turn it upside down.""Rudnieva says that her work has taught her to value life as never before, and also to stop fearing death. Once a director of the Olena Pinchuk Foundation, working to halt the spread of HIV/Aids across Ukraine, she was abroad when Russia invaded. For a few months she ran a humanitarian aid hub in Poland, then she returned to Ukraine and founded her life-changing project.She wasn't the only one. Ukrainian civil society quickly rallied round, both to support the war effort - fundraising for drones and vehicles, importing medical equipment or clothing - and to keep society going while the country fought for its life.There are now other private rehabilitation centres, ambulances and taxis that help evacuate people from half-destroyed towns, food services for refugees, and many other initiatives that supplement services provided by the state.And women have played a key role.""When the full-scale invasion started, I, as a feminist, was very scared. I thought that it's the end of feminism, because war is a very masculine thing,"" Rudnieva says.But later on she realised that women have taken over many responsibilities as men have gone away to fight, as well as in some cases becoming fighters too.""I think that women proved to be absolutely amazing during this war,"" says Rudnieva, as some of her words are drowned out by sirens - part of the soundtrack of Ukraine's new life. ""I'm really proud to be among Ukrainian women."" BBC 100 Womennames 100 inspiring and influential women around the world every year. Follow BBC 100 Women onInstagramandFacebook. Join the conversation using#BBC100Women."
Prison boss killed in car blast in occupied UkraineSergei Yevsyukov's death is being seen as the latest in a series of attacks on Russian officers.7 days agoEurope,https://www.bbc.com/news/articles/c5y867penn8o,"The former head of a notorious prison in Russian-occupied Ukraine has reportedly been killed in a car blast in Donetsk, in what is being seen as the latest in a series of attacks on pro-Kremlin figures in occupied land.Ukrainian media say that Sergei Yevsyukov, 49, was killed in a blast from an explosive device planted under his car, with one outlet reporting that the bomb was equivalent to about 100g of TNT.Yevsyukov was chief of the Olenivka Prison when dozens of Ukrainian prisoners of wardied in a missile strike in July 2022.Russia blamed Ukraine for that attack but Ukraine said Russia had targeted the prison to destroy evidence of torture and other war crimes committed there. On Monday, Russian authorities said they had opened a criminal investigation into the incident which took place near the city's centre.They did not confirm identities but said two local residents had been injured.Ukrainian bloggers reported Yevsyukov's wife had also been injured in the attack, losing a leg, and was in hospital on a critical condition.""[We] are conducting a detailed examination of the scene of the incident and a set of operational and investigative measures,"" the Russian Investigations Committee said.Footage of the scene shows the burnt-out white SUV parked on a main street in Donestsk.Yevsyukov's killing is being seen as the latest in a string of targeted attacks by Ukraine on Russian officers, Russian-installed military officials and pro-Kremlin public figures in occupied Ukrainian territory and in Russia.In November, a senior naval officer Valery Trankovsky who had been accused of war crimes by Ukraine was killed in Crimea. Crimea was illegally annexed by Russia in 2014.Trankovsky's assassination was orchestrated by Ukrainian intelligence, AFP news agency reported last month citing a source in Ukraine's security services.In October, Ukraine claimed responsibility for a car bomb attack that killed an official at the Russian-occupied Zaporizhzhia nuclear power plant.And in April, a car bomb in Russian-controlled territory in Ukraine's eastern Luhansk region killed a Moscow-appointed government official.Donetsk city and parts of the wider region in eastern Ukraine were first seized by Russian-backed forces in 2014, and the area has been partially controlled by Moscow ever since.The region has consistently seen some of the fiercest fighting of the war these past nearly three years."
Artists imagine a new utopia for Kenya's capitalCreatives in Nairobi unleash their imaginations in an effort to inspire a new future for the city.30 Nov 2024Africa,https://www.bbc.com/news/articles/cn4vk5y4ng5o,"Kenya’s capital, Nairobi, has long been known as “the green city in the sun” because of its mix of forest and grasslands among the urban sprawl, but it all depends on where you are viewing it from.Seen from one of the city’s comfortable apartment blocks or homes, then yes, perhaps – from one of its densely packed slums, then no.There, life can be characterised by poverty and ecological disaster, such as flooding and deadly landslides.But an art collective - Kairos Futura – has been trying to take what might seem like some of the city’s more dystopian elements and create a vision of a utopia, or at least how that might be achieved.Their exhibition Hakuna Utopia features the works of seven artists exploring themes of apocalypse and resilience – some in quite abstract ways - as they respond to the daily challenges endured by Nairobi’s six million residents. One of the collective, Stoneface Bombaa, grew up in Mathare, the capital’s second-largest informal settlement.He has overcome great odds to become an artist and wants to use his work to address the way that people in Mathare live – often lacking jobs, housing and education.Bombaa says they endure a “hand-to-mouth economy”, never sure where their next meal will come from.“People are really angry,” he says, but through art, he feels he can “channel” his community’s anger into something positive as “art unites”.Bombaa set out to create from the exhibitions “micro-utopia” sites dotted around the city.He called it the “jungle room” and hoped to get people to connect with nature from within Mathare itself, in an attempt to bridge the ecological divide.Ironically, the building he had identified as a possible site was demolished by the authorities to make way for a road. Undeterred, he has been taking children from his community, often stuck living in unimaginable urban squalor, to experience Nairobi’s verdant parks and expose them to green spaces.“There are no trees or green spaces in Mathare,” Bombaa says.But by contemplating the idea of utopia, he believes that he can imagine what it would be like if people in his community actually had unrestricted access to the city’s green spaces.In this way, people in his community can claim a right to access nature that is denied to them simply because they are poor. Bombaa also complains about how ordinary Nairobians, often scrabbling to make a living, have to pay to enter some of their city’s most beautiful locations such as the arboretum or Karura forest.The Kairos Futura team are also drawing inspiration from nature to use their imagination in how to address urgent environmental issues.For example, Coltrane McDowell has applied this to architecture.In his work Invisible Cities, he was inspired by termite mounds to reimagine what architecture might look like in the future. Another artist in the show, Abdul Rop, known for his mesmerising woodcut prints and paintings, says that in order to “achieve utopia”, Nairobians need to work together.“That's why the young people are agitating right now for change,” he says, suggesting they are frustrated by a corrupt political system that hems in their potential.Gen Z were at the forefront of proteststhis year against new tax measures, which saw the government make an embarrassing U-turn.Rop argues that by thinking about utopia through the lens of art, young people may find creative ways to fight for their future.Rather than being far-fetched, he thinks that it can help imagine a bolder and more equal future for his city.“The moment to act for the future is now,” he says. The Ghanaian artist clothing London's brutalist iconHow old Ugandan negatives are bringing families back to lifeThe continent through its own lens‘Bipolar, colour and me’ - an artist’s spreadsheet of emotion Go toBBCAfrica.comfor more news from the African continent.Follow us on Twitter@BBCAfrica, on Facebook atBBC Africaor on Instagram atbbcafrica"
Ewan McGregor takes on first UK theatre role in 17 yearsThe star will appear in My Master Builder in London's West End next year.See more,https://www.bbc.com/news/articles/c3we671xvpqo,"Ewan McGregor has described live theatre as ""good for the soul"", as he announced he is to return to the London stage for the first time in 17 years.The Scottish actor, who has starred in Trainspotting and Moulin Rouge, is set to star in My Master Builder in London's West End between April and July next year.McGregor told BBC News: ""This is the longest I haven’t been on stage, and in honesty, I’ve missed it.""Inspired by Henrik Ibsen's 1892 play The Master Builder, the new show is written by US playwright Lila Raicek and will be directed by Michael Grandage. ""The funny story is, I had literally just finished reading Ibsen’s The Master Builder for pleasure – an extraordinary read,"" McGregor explained. ""Michael got in touch out of the blue and I mentioned how much I’d love to get back on stage.""And in a moment of pure coincidence, he told me he had a play inspired by The Master Builder sitting on his desk. I asked him to send it to me, and here we are. A moment of total serendipity.""He said Raicek had taken the script in a ""fascinating"" direction, describing the new play as a ""very modern take on sexual politics in a way that resonates particularly for this moment we find ourselves in"".""It examines these issues in a very grown-up way,"" he continued. ""And ultimately, I felt like what a great play it would be to see, and therefore what a great play it would be to do."" Ibsen's The Master Builder focused on a middle-aged Norwegian architect who becomes successful by building new homes following a fire that destroys a residential estate.But the ambitious and ruthless architect, Halvard Solness, grapples with feelings of inadequacy and fear of being overtaken by younger talent.The production will begin previews at the Wyndham's Theatre in London on 17 April, and run until 12 July.Grandage and McGregor have previously collaborated on Othello and Guys and Dolls, both for the Donmar theatre, where Grandage was artistic director.McGregor described working on the two shows as ""amazing experiences"", adding he felt ""incredibly safe"" in the director's hands.""I really like the work he gets out of me,"" McGregor said. ""He has great creative intention and ideas before we start in the rehearsal room, but when we are actually rehearsing with him, there’s such a great sense of discovering it together."" McGregor's film credits include Brassed Off, Miss Potter, Black Hawk Down, Angels & Demons, Birds of Prey and Salmon Fishing in the Yemen.He played Obi-Wan Kenobi in the first of the Star Wars prequel trilogy Star Wars: Episode I – The Phantom Menace in 1999. He revisited the role in subsequent Star Wars films and in the 2022 miniseries Obi-Wan Kenobi.The 53-year-old's other TV credits include Halston, in which he played fashion designer Roy Halston Frowick. McGregor won an Emmy Award in 2021 for his portrayal.His last stage appearance was more than a decade ago, when he appeared in The Real Thing on Broadway, opposite Maggie Gyllenhaal.Reflecting on his return to live theatre, McGregor said: ""I love acting on film and television, and of course, I love acting on stage. I have always been lucky enough to do all three throughout my career.""Theatre teaches you so much about acting, the audience teaches you. What works, what doesn’t. It’s very good for the soul. The live experience. The power of storytelling.""Also I love the routine of it, waking up in the morning with the day aiming towards this event, this electric experience.""Earlier this year, McGregor received a star on the Hollywood Walk of Fame in Los Angeles. He said he was ""particularly moved"" his star had been placed beside that of the movie franchise's original Princess Leia, the late actress Carrie Fisher."
2 hrs agoClasses put the professional into panto damesSix dames were at the Hall for Cornwall to learn how to be the best a dame can be.2 hrs agoCornwall,https://www.bbc.com/news/articles/cr7v9xd7zvko,"Six panto dames have been given an expert's insight in Cornwall into how to be a panto dame.Actor and tutor Edward Rowe, who is Dame Trott in Jack and The Beanstalk at the Hall for Cornwall in Truro, said some of the main attributes were being ""confident and sassy"".Among those taking his advice at the dame masterclass was BBC Spotlight reporter Johnny Rutherford, who admitted he was not a huge fan of pantos.But, after dressing up and making up, he looked a proper showstopper. Panto dames seeking knowledge and advice at the Hall for Cornwall's masterclass were from all around the county.The learning was ""absolutely wonderful"", said Jamie Pascoe, of Cape Amateur Performing and Entertainers.""There are some quality performers here. It's been an absolute treat to come along to this,"" he said.David Taylor, of St Enodor Pantomime Society, said it was ""so nice to be here with the other dames"" and sharing make-up tips"". Edward Rowe said: ""I think you've just got blokes that like a good laugh, like dressing up and making people laugh.""I think you've just got to be confident, you've got to be sassy... And you've got to be bad at putting on your make up.""What also helped was being a ""bang average singer with a deep voice singing really high songs"", he said.""I'd also say it's really important that you can look at the audience and make them feel comfortable and, ultimately, maybe one fella really uncomfortable."" Follow BBC Cornwall onX,FacebookandInstagram. Send your story ideas tospotlight@bbc.co.uk."
12 hrs agoTheatre offers free panto tickets to those in needAbout 800 free tickets to see Alice in Wonderland have been given out through food banks.12 hrs agoCoventry & Warwickshire,https://www.bbc.com/news/articles/c07g1zn5k8mo,"A theatre in Coventry has donated hundreds of pantomime tickets to allow families in need to see a Christmas show for free.The Albany Theatre recently reopened its doors after the construction of a new studio theatre, cafe and bar were completed under a £3m redevelopment scheme.About 800 free tickets to the its production of Alice in Wonderland have been given out through food banks to people who need an extra bit of support.""Giving people the chance to come and see a show like this - it's what we're all about,"" said David Meredith, chair of the Albany Theatre Trust. Nicole has been using a food bank in the Foleshill area for several years and was invited to the show with her daughter Keana.Nicole, who also volunteers at the food bank, sees the struggles that people face as the cost of living remains an issue.""We see a range of people from new mums, to pensioners who would rather feed their pets then feed themselves,"" she said.She added that the food bank was making a difference to people's lives throughout the year, from new mums to pensioners, and was now helping families experience a pantomime.""At the moment with the prices, they can't and being able to do that, with the help of Albany theatre, a lot of families have been able to experience it, and it's good,"" Nicole said. Mr Meredith said the trust aimed to promote wellbeing through the arts.""We know the arts are good for you however you engage in them, whether you get involved yourself doing it, or whether you come to watch it,"" he said.The Albany, which employs a small team of staff alongside community volunteers, relies on lots of support itself.People able to pay can see Alice in Wonderland until 29 December. Follow BBC Coventry & Warwickshire onBBC Sounds,Facebook,XandInstagram."
12 hrs agoPanto stalwart says venue has 'new lease of life'Theatre patron Bob Golding is returning to the venue and the city he loves for Christmas.12 hrs agoEngland,https://www.bbc.com/news/articles/cly75pm447do,"A panto stalwart returning to a theatre where he spent a decade said it was like ""sitting in an old comfy chair again"".Bob Golding, who now lives in Northamptonshire, is in Cinderella at the Alban Arena in St Albans, Hertfordshire, a venue of which he is also patron.""I'm over the moon, for loads of different reasons, but mainly because these are my people,"" he said. ""I feel like I've come home.""He added that since he was last in the building, it felt like it had ""got a new lease of life and a burst of energy"". Golding had been prepared to spend his 10th year in the St Albans pantomime when Covid hit and the run of Mother Goose in December 2020 was scrapped.He moved to Northamptonshire and in 2021, performed in Northampton's Royal and Derngate pantomime instead, where he played the dame for three years.At that time, and with a two-year-old daughter, to be working 10 minutes from where he lived was a ""no-brainer"" but now she is older, he has returned to the Arena.""Don't get me wrong, I loved the three years I've been in Northampton, it's been fantastic and it's a wonderful theatre but to come back to St Albans really feels like sitting in an old comfy chair again,"" he said. This year, Golding, who played comedy great Eric Morecambe in the award-winning play Morecambe,returned to the characterin Paul Hendy's The Last Laugh, which had a successful Edinburgh run and will embark on a national tour in 2025.But before that he will be one of the Ugly Sisters, alongside his best friend, Ian Kirkby, in Cinderella, which he said is ""the greatest of all the pantomimes"".""To be here, back in the old building again it's like nothing's changed but everything has changed,"" he said.""We've even got a working sink in the dressing room now."" Throughout his sojourn in Northamptonshire, Golding remained a patron of the venue, a role he has held since 2018, when he organised its 50th anniversary gala, but which he said had been ""slightly dormant"" since the pandemic.""I had lots of things planned and it was very exciting but then Covid happened and it kind of put the kibosh on anything that we were going to do to get more attention to the arts locally for the people of St Albans,"" he said.Now he is back he said he fully intended to ""take on my patron duties whatever they may be in the future"" and represent the venue on an artistic level. It has been a tricky few years for the Arena, with the pandemic in 2020 and thediscovery of asbestos in December 2021which led to its pantomime closing early and the postponement of all shows for about four months.There has also been discussion aboutreplacing it with a new entertainment space.But Golding is championing the theatre, which is now under new management and ""looking great"", he said.""I'm fighting it's corner,"" he said. ""There's been a big shake up and it's got a very nice, exciting fresh new feel about it, it's a bit of a renaissance moment.""It's had a few licks of paint and it just feels like it's got a new lease of life and a burst of energy.""This old building, I've always said, is probably one of the ugliest buildings in the city but with the biggest heart so it's nice to see some love going back into it again and hopefully we can continue to bring some more joy to the people of the area.""I'd love to be here again... so we'll see what happens next year."" Follow Beds, Herts and Bucks news onBBC Sounds,Facebook,InstagramandX."
"12 hrs agoMan's first job inspires a new career in theatreJomi Denedo says he is feeling positive about his future and is a lot more confident in his skills.12 hrs agoBeds, Herts & Bucks",https://www.bbc.com/news/articles/cgl9007jwgdo,"A 28-year-old man with cerebral palsy who has been employed for the first time said it had given him the confidence to follow his dream of working in theatre.Jomi Denedo, from Biggleswade, Bedfordshire, was helped by the charity Sense, through its employment service, to gain work as a kitchen porter.He said he had previously carried out voluntary and unpaid placements, but after being advised on how to write a CV and be interviewed, he began his first paid role in July.He said he was feeling ""positive"" about his future and he would continue to use the kitchen skills he has learnt ""to cook for the people I care for"". ""Because of my disability I'm very independent, so I tend not to ask for help if I need it or when I need it.""I'm feeling positive, I'm now going to work towards my personal goal as I have always liked the theatre from a young age.""I now want a career in theatre but I will use my food skills in life, to cook for the people I care for."" Mr Denedo, who also has a mood disorder, said despite deciding to leave his current employer, he was making food that was ""restaurant standard each day"".One of the biggest skills he has learnt was when to ask for help.He plans to continue learning a computer programme in 2D and 3D design so he can work in the scenic area of the arts.""I'm much more confident within myself.""I feel OK to stand up for myself and not feel guilty about it, I can't do everything, but I've learnt how to be more productive.""I'm noticing that I'm a lot more quicker at getting things done and understanding things a lot better than I thought I did."" Maxine Hunter, his employment coach, said: ""We've been working together for eight months and I can see in that time how hard he's fought to overcome the barriers placed on him by other people's expectations.""He is very self-driven, and his confidence has improved so much in the time I've been working with him.""I'm so pleased it's paid off."" Follow Beds, Herts and Bucks news onBBC Sounds,Facebook,InstagramandX."
1 day agoColourful life of 100-year-old artist who's never used a paint brushShe will shortly turn 101 but still paints in her studio at her Swansea home every day.1 day agoWales,https://www.bbc.com/news/articles/c8dq95d29jyo,"Acclaimed artist Glenys Cour is just weeks away from her 101st birthday and cannot believe her good fortune.She has built her long and vibrant life around her passion for colour, met the love of her life along the way and even counted the great Welsh poet Dylan Thomas as a friend.She is still painting every day at her home in Mumbles overlooking Swansea Bay.Glenys has never used a paint brush, instead preferring the ""immediacy"" of working oil paint with torn pieces of fabric and her fingers. ""It's exciting, it's terribly exciting, I love it,"" she said.""Colour is the most important thing, certainly in my work as well as in my life.""She said her career as a painter, printmaker, collage and stained-glass artist and teacher meant she mixed with the ""intelligentsia of Swansea"".As well as Dylan Thomas, who she fondly recalls as a ""really naughty boy"",  her social circle included composer Dan Jones, poet Vernon Watkins, painter Ceri Richards and sculptor Ranald Cour who she would go on to marry.This ""pretty hectic"" social life she enjoyed as an adult could not be further from the experience of her childhood years.Born in Fishguard, Pembrokeshire, in 1924, the then Glenys Carthew was an only child and the daughter of a colliery manager.Her father's job meant the family moved around the south Wales valleys seven times in total, living in a series of manager's houses set apart from the workers. During theDepressionof the 1930s, the disparity between her relatively comfortable existence and that of the workers and their families left her isolated from other children.""The circumstances of my father being a manager in a colliery meant you didn't make friends,"" she said.She recalled walking behind some terraced houses and hearing a group of children playing and pretending to be her.""They were playing school and I heard them say 'now I'm Glenys Carthew',"" she said.""And I realised I was posh, I didn't know... it was shattering actually."" But at home, her imagination was fuelled by the books her father would read to her and she began making up her own fairy stories that she would tell to her classmates.""When I think of it now I must have been very odd,"" she laughed.She would also spend hours drawing on paper her father would bring home from work and discovered a passion for creating new colours with watercolour paints.Becoming an artist was ""inevitable"", she said, and she flourished at Cardiff School of Art, where she was taught by celebrated painter Ceri Richards.Richards is regarded asone of the most important British artists of the 20th Century.""He opened my eyes, he was wonderful, he taught me how to see,"" she said. After college, she took a teaching position in Fishguard, living with her grandmother and aunt, but it wasn't long before she moved to Swansea to take a  job as an art teacher at Glanmor Girls School.She began attending an evening classes in life drawing at Swansea College of Art, and it was here she met her husband, the sculptor Ronald Cour, who was lecturing there.She was lovestruck the moment she met him.""The funny thing that stood out was the fact he had beautiful hands and anyway, I fancied him,"" she said with a glint in her eye.She decided to hide in the ladies' toilets so she could speak to him as he left the building at the end of the day. ""I waited until he came level with the door and I opened the door and bumped into him,"" she laughed.""We walked down the stairs together and he said to me 'would you like to come for a drink?'.""They headed to the now demolished Bush Hotel on Swansea's High Street.It was to be her first time in the pub and also the first time she met Dylan Thomas, a schoolfriend of her new beau.""I discovered the best place to meet people when you didn't know anybody was the pub,"" she said.""I met all the intelligentsia of Swansea really."" At the age of 25, she married Ronald, who was 10 years her senior.""We had a pretty hectic social life, a wonderful social life, it was a rich social life, music, theatre, everything,"" she said.""I loved it all, I was so lucky and I adored my husband.""He was always over my shoulder telling me I was wonderful.""The couple had a daughter, Jane, and both their careers went from strength to strength.But in May 1978, Glenys' world was torn apart when Ronald died suddenly and unexpectedly, aged just 63.""I didn't think I could live,"" she said.""Honestly, I really thought I couldn't live without him."" She took a week off work and then threw herself into painting.""I don't think I'd have got through it if I hadn't,"" she said.""I immersed myself in it.""I go through that door and forget everything.""Almost five decades on, Ronald remains a huge part of her life and she confessed she still speaks to him.Her living room is adorned with black and white photos of him and his sculptures. After losing Ronald, she entered a period of vital creativity and spent three decades teaching at Swansea College of Art.""I love people and I love teaching,"" she said.""To be standing up in front of a group of students and trying to open their eyes, there's nothing more thrilling than that.""Today her artworks have found their way into numerous private and public collections and she has been exhibited widely in Europe and the US.In 2014, a major retrospective of her work was held at Swansea's Glynn Vivian Art Gallery. To what does she attribute her longevity?""I think it's the fact that I'm working, I'm sure of it, it's a necessity,"" she said.""I could never get over my good luck for the whole of my life, I've been blessed.""I've had a fantastic life. I really, really mean it."""
